9613|55|2|0|1|2.36|36995.64146205357
9925|26|2|0|1|4.8852|55561.40234375
9944|17|2|0|1|1.911|45698.69921875
9944|32|2|0|1|0.9|36768.828404017855
10091|87|1|0|0|0.5145|33903.21791294643
10117|59|2|0|1|0.406|48131.55915178572
10133|17|2|0|1|0.9137|47476.04045758928
10376|9|2|0|0|9.8|92165.43973214286
10376|59|2|0|1|10.31|110847.82477678571
10547|15|2|0|1|1.4118|24768.813058035714
10999|32|2|0|1|0.73|41787.05747767857
11208|40|2|0|1|3.46|25354.833530970984
11220|15|2|0|1|1.81|21497.489118303572
11220|87|2|0|0|2.02|18492.165387834822
11395|17|1|0|1|5.2841|29131.987165178572
11395|59|1|0|1|4.567|18839.321428571428
11395|59|2|0|1|4.567|24229.639090401786
11536|32|2|0|1|1.26|49048.48158482143
11559|17|1|0|1|0.43|27508.101004464286
11587|9|2|0|0|7.9236|52942.265625
11587|59|2|0|1|3.0067|34622.25306919643
12086|87|1|0|0|3.1242|13623.893345424107
12136|59|2|0|1|0.0238|57183.256138392855
12574|32|2|0|1|1.6552|50937.44866071428
12592|59|1|0|1|0.0833|37317.79938616072
12622|17|2|0|1|1.31|39874.99916294643
12869|87|2|0|0|3.9|56849.420200892855
12869|94|2|0|0|3.0351|49675.26478794643
12930|40|1|0|1|0.8749|11421.626364571708
12970|17|1|0|1|0.5989|42330.97907366072
13040|9|2|0|0|2.96|50710.04352678572
13054|15|2|0|1|1.951|48798.39564732143
13054|59|2|0|1|0.0|43867.91741071428
13054|81|2|0|1|1.3815|12396.266183035714
13154|15|2|0|1|2.67|33611.23102678572
13199|68|1|0|0|0.212|16369.079310825893
13303|32|2|0|1|0.8186|44920.45619419643
13313|17|2|0|1|1.85|52182.90736607143
13313|32|2|0|1|4.5686|58551.12611607143
13333|94|2|0|0|1.4597|22487.583147321428
13439|32|2|0|1|1.3984|12506.468959263393
13450|17|1|0|1|1.17|32857.97991071428
13488|15|1|0|1|0.163|22184.077253069197
13581|17|1|0|1|1.76|35235.65876116072
13708|52|2|0|1|1.13|23029.956473214286
13733|59|1|0|1|1.9584|33966.74135044643
13751|52|2|0|1|4.83|48252.34877232143
13822|59|2|0|1|0.42|28789.53445870536
13847|87|1|0|0|0.9759|22165.725446428572
13871|17|1|0|1|1.4984|31940.371930803572
13871|32|2|0|1|1.0534|39291.892578125
13871|59|1|0|1|1.41|29691.834542410714
13871|68|1|0|0|0.7219|29886.854073660714
13981|68|1|0|0|4.51|36044.595703125
14470|17|2|0|1|2.7919|75751.51227678571
14470|32|2|0|1|6.1315|135694.20200892858
14470|59|2|0|1|0.7824|67837.2265625
14671|17|2|0|1|0.0342|48067.77734375
14735|26|2|0|1|1.3853|36643.97181919643
14843|43|2|0|0|2.73|37149.14146205357
14843|62|2|0|0|9.6708|85915.78459821429
14843|87|2|0|0|10.7223|112013.31696428571
15071|81|2|0|1|1.61|10880.997140066964
15217|23|2|0|1|2.3316|8302.019566127232
15217|32|2|0|1|2.13|11799.89315359933
15217|87|2|0|0|3.4566|14018.356863839286
15228|81|2|0|1|0.7268|11543.76953125
15328|59|2|0|1|0.3999|53767.376674107145
15443|87|1|0|0|0.37|29087.048270089286
15770|32|2|0|1|0.3742|27686.940080915178
16282|59|2|0|1|0.7494|37544.81194196428
16355|17|2|0|1|0.03|39698.63225446428
16488|32|2|0|1|2.7417|48948.265345982145
16613|94|2|0|0|2.71|13286.46226283482
16692|15|2|0|1|0.7038|36523.41545758928
16692|32|2|0|1|3.7134|38805.993443080355
16692|59|2|0|1|0.0|32626.517682756697
16864|32|2|0|1|13.5944|203718.65625
16921|40|2|0|1|3.126|59662.55747767857
16975|23|2|0|1|2.27|62584.45842633928
17034|59|1|0|1|0.83|51764.419921875
17043|23|2|0|1|2.709|58985.59040178572
17068|68|1|0|0|0.3|25596.08475167411
17183|43|2|0|0|0.6839|19902.281389508928
17321|9|1|0|0|0.6409|28399.67410714286
17343|59|2|0|1|0.1866|31813.32296316964
17378|17|1|0|1|0.15|40623.93052455357
17407|59|1|0|1|1.8279|15842.459402901786
17413|81|1|0|1|0.5671|9446.458775111607
17434|17|1|0|1|0.2711|33584.131138392855
17552|59|1|0|1|0.5619|30126.38113839286
17552|68|1|0|0|0.7814|21974.048270089286
17818|17|1|0|1|0.2068|39399.96344866072
17977|92|1|0|0|1.3546|11485.125697544643
18082|32|2|0|1|2.6331|56506.114955357145
18094|59|2|0|1|0.1364|38167.53989955357
18103|59|2|0|1|2.2225|28361.19266183036
18139|52|2|0|1|1.5088|34847.854439871655
18158|81|1|0|1|1.85|15122.621372767857
18158|81|2|0|1|1.85|11669.578229631696
18318|81|2|0|1|0.8953|28268.476178850447
18372|32|2|0|1|0.706|31193.44308035714
18408|59|2|0|1|0.502|57598.10435267857
18410|32|2|0|1|1.03|43247.63783482143
18438|59|2|0|1|4.3138|33987.50111607143
18515|32|2|0|1|0.0799|44324.876953125
18581|59|2|0|1|0.2045|26302.576032366072
18632|52|1|0|1|8.0|13265.48291015625
18632|52|2|0|1|8.0|22068.592912946428
18976|32|2|0|1|2.08|39820.46623883928
19067|32|2|0|1|0.19|66867.64229910714
19067|59|1|0|1|0.525|32246.724609375
19067|68|1|0|0|0.0|25225.72119140625
19179|15|2|0|1|1.956|26613.01925223214
19272|81|1|1|1|1.88|17188.183070591516
19515|32|2|0|1|5.0139|38069.69084821428
19679|15|2|0|1|3.14|56153.95647321428
19679|32|2|0|1|4.6865|81267.27678571429
19679|52|2|0|1|2.6172|35408.4111328125
19679|81|2|0|1|2.1638|26558.35958426339
19740|17|2|0|1|1.32|64240.974888392855
19740|32|2|0|1|0.39|59009.756138392855
20041|40|2|0|1|2.919|55675.32868303572
20041|59|2|0|1|9.8532|146388.06026785713
20041|65|2|0|1|3.657|55630.15178571428
20082|15|2|0|1|1.47|73898.26339285714
20253|59|2|0|1|0.4484|28560.188895089286
20693|4|2|1|1|7.175|59657.89006696428
20693|15|2|1|1|5.75|69166.52901785714
20693|26|2|1|1|1.32|46542.303013392855
20693|52|2|1|1|3.23|30926.248186383928
20881|17|1|0|1|0.7|37270.57142857143
20934|59|1|0|1|2.79|31001.132254464286
20943|32|2|0|1|1.41|46422.04771205357
21119|17|1|0|1|0.259|45063.67131696428
21119|59|1|0|1|0.2074|36669.2890625
21215|17|1|0|1|0.2345|47489.36635044643
21394|52|2|0|1|0.342|30059.498465401786
21481|52|2|0|1|0.2451|10635.233503069196
21798|59|1|0|1|2.0239|50266.88225446428
21807|59|1|0|1|1.0247|33597.042689732145
22092|59|1|0|1|1.2258|46116.224888392855
22294|17|1|0|1|0.4757|49621.548549107145
22630|59|1|0|1|0.8301|37684.78125
22639|40|2|0|1|0.2811|38422.017578125
22768|59|1|0|1|0.8675|33659.741908482145
22879|17|1|0|1|1.65|42591.10044642857
22879|87|1|0|0|1.67|27847.485491071428
22976|32|2|0|1|1.8964|59959.458705357145
23093|40|2|0|1|2.8415|26454.603934151786
23093|52|1|0|1|1.1341|7111.477399553572
23093|52|2|0|1|1.1341|16451.026332310266
23421|17|1|0|1|0.83|34239.08482142857
23530|32|2|0|1|0.0219|50026.732142857145
23630|17|1|0|1|1.5357|46112.87109375
23668|59|2|0|1|1.19|46384.488560267855
23812|59|2|0|1|0.3129|49020.585658482145
23846|59|2|0|1|1.2593|36915.68610491072
23942|81|2|0|1|0.5728|20197.013113839286
23974|59|1|0|1|0.5851|34095.71735491072
23983|32|2|0|1|1.01|47135.107142857145
24065|94|2|0|0|2.08|32229.477957589286
24195|87|1|0|0|0.675|23166.21875
24195|87|2|0|0|0.73|38033.210658482145
24382|59|2|0|1|0.783|41258.170200892855
24392|40|2|0|1|0.6393|34444.75279017857
24404|32|2|0|1|9.3728|97574.54464285714
24404|81|2|0|1|8.51|53722.420200892855
24945|32|2|0|1|0.6863|42151.46400669643
24951|17|1|0|1|0.9481|17511.42578125
25015|32|2|0|1|1.5964|52023.79743303572
25026|9|2|0|0|2.409|17909.526785714286
25104|23|2|0|1|2.2612|55403.88560267857
25104|52|2|0|1|3.6197|24824.467215401786
25104|59|2|0|1|3.4845|46727.24665178572
25377|59|1|0|1|2.5375|25834.368582589286
25422|59|1|0|1|1.8072|20184.23507254464
25422|68|1|0|0|1.2775|14392.880789620536
25627|26|2|0|1|0.6838|50157.01841517857
25671|9|2|0|0|3.2396|34330.63950892857
25671|15|2|0|1|2.8168|38705.14662388393
25816|81|1|0|1|1.37|6556.865809849331
25825|17|1|0|1|0.89|30834.21875
25885|52|2|0|1|0.06|12723.056456429618
25887|68|1|0|0|1.39|21922.88455636161
26094|17|1|0|1|0.28|38773.06501116072
26390|17|1|0|1|0.5|20603.56417410714
26539|15|2|0|1|2.38|54826.38392857143
26725|68|1|0|0|0.15|14225.539829799107
26725|87|1|0|0|0.66|13102.659109933036
26730|17|1|0|1|0.64|46499.11049107143
26807|17|2|0|1|0.5169|63893.75
26831|40|2|0|1|0.1712|17103.016409737724
26954|59|1|0|1|1.56|36955.31640625
26979|17|1|0|1|2.14|39221.43805803572
26979|59|1|0|1|0.1756|22462.439592633928
27129|59|1|0|1|0.6496|22996.43387276786
27166|59|1|0|1|0.0817|23737.615094866072
27224|40|2|0|1|0.4102|32051.316964285714
27515|32|2|0|1|0.0143|44494.81361607143
27546|32|2|0|1|0.6097|56859.65234375
27629|32|2|0|1|2.7648|53403.41852678572
27761|59|1|0|1|0.975|24356.916015625
27819|17|1|0|1|9.4593|113480.15848214286
27922|81|1|0|1|1.0517|8540.565678187779
28134|59|1|0|1|1.8871|45436.89564732143
28137|59|2|0|1|0.7|32366.224051339286
28137|87|2|0|0|2.65|45776.96484375
28156|59|1|0|1|1.63|28768.38839285714
28362|9|2|0|0|0.7653|41725.78989955357
28410|17|2|0|1|5.1866|90054.29073660714
28477|32|2|0|1|0.62|41301.94056919643
28847|52|2|0|1|0.7292|4317.36474609375
28861|17|1|0|1|1.081|23045.0224609375
29262|23|2|0|1|1.4774|16523.518694196428
29262|59|2|0|1|4.08|19603.032645089286
29666|59|2|0|1|1.17|51896.10658482143
29831|59|1|0|1|0.472|42792.494419642855
30114|59|2|0|1|1.51|16520.33858816964
30139|32|2|0|1|1.86|19257.12472098214
30409|15|2|0|1|0.372|61348.38671875
30423|17|1|0|1|0.9478|50801.11383928572
30628|81|1|0|1|3.1766|14689.197579520089
30652|52|2|0|1|0.4784|4117.1739501953125
30771|9|2|0|0|2.68|57399.904017857145
30936|59|1|0|1|0.4142|28211.434430803572
31012|68|1|0|0|3.22|37335.28013392857
31153|32|2|0|1|0.0995|43226.974330357145
31551|59|1|0|1|0.95|28831.94308035714
31565|68|1|0|0|2.99|44776.25279017857
31622|59|2|0|1|0.4247|31322.10616629464
31836|87|1|0|0|1.331|39797.02734375
31836|87|2|0|0|1.331|44788.98549107143
31838|68|1|0|0|1.38|22831.179129464286
31890|68|1|0|0|1.0427|22368.29366629464
31899|17|1|0|1|1.34|51707.373046875
32006|94|2|0|0|0.2295|30415.539899553572
32060|17|1|0|1|6.8092|42843.617466517855
32060|81|1|0|1|4.8256|25197.177734375
32437|59|2|0|1|0.7072|25326.14034598214
32572|32|2|0|1|0.0318|49418.46484375
32660|17|1|0|1|1.1505|52918.65569196428
32681|68|1|0|0|0.5732|28445.289481026786
32730|59|2|0|1|1.2399|67807.65234375
32795|26|2|0|1|2.6343|54793.22209821428
32795|32|2|0|1|5.12|80553.64732142857
32795|59|2|0|1|3.84|57031.15959821428
32896|94|2|0|0|1.5161|35993.997767857145
32986|17|1|0|1|0.2093|55619.37388392857
32997|32|2|0|1|3.4711|64371.837611607145
32997|40|2|0|1|2.63|25477.793805803572
33084|59|1|0|1|0.3748|18200.661551339286
33248|81|2|0|1|4.2851|40036.94001116072
33428|59|2|0|1|2.94|46900.17075892857
33453|32|2|0|1|1.32|65728.89787946429
33486|17|2|0|1|8.51|118242.29575892857
33486|55|2|0|1|4.2494|36911.158412388395
34190|68|1|0|0|3.7789|56748.196986607145
34244|32|2|0|1|5.19|66217.62053571429
34315|59|1|0|1|0.4126|48340.11328125
34407|92|1|0|0|0.69|70167.05524553571
34500|32|2|0|1|2.9517|28011.97488839286
34512|59|1|0|1|4.8541|100095.11383928571
34775|81|2|0|1|3.0631|7650.922921316965
34853|59|2|0|1|0.4378|32844.87890625
34922|9|2|0|0|1.3416|64153.17075892857
34977|4|2|1|1|1.23|52780.52455357143
35052|87|2|0|0|1.3029|28919.450613839286
35100|32|2|0|1|0.86|39581.090122767855
35271|40|2|0|1|5.8772|47830.69419642857
35284|59|1|0|1|0.8183|50142.04213169643
35287|87|2|0|0|7.593|72589.16155133929
35465|32|2|0|1|3.8165|28131.805245535714
35689|68|1|0|0|0.5907|18290.606061662947
35719|40|2|0|1|0.8782|38332.14564732143
35819|52|2|0|1|0.4725|14654.128383091518
35888|59|1|0|1|1.0572|28009.55440848214
36088|59|2|0|1|1.9915|18818.35546875
36094|94|2|0|0|1.5479|31267.619280133928
36122|59|1|0|1|0.9166|24206.502092633928
36123|15|2|0|1|6.72|86733.40178571429
36258|17|1|0|1|1.97|53518.79436383928
36331|59|1|0|1|0.78|32431.28292410714
36468|15|2|0|1|1.9141|71150.21037946429
36535|17|1|0|1|1.6|26866.2861328125
36535|59|1|0|1|1.6|24030.161551339286
36708|40|2|0|1|0.5462|16926.380789620536
36918|17|1|0|1|2.0733|52038.96986607143
37005|81|1|0|1|3.74|18035.623395647322
37371|32|2|0|1|1.1643|15220.324009486607
37461|52|2|0|1|3.68|17097.323311941964
37661|59|1|0|1|0.9008|46088.98493303572
37826|17|2|0|1|10.1482|79003.47209821429
37826|32|2|0|1|4.4695|30157.071428571428
38025|59|1|0|1|3.94|73144.70535714286
38272|17|1|0|1|1.4393|66385.69475446429
38272|52|2|0|1|0.9413|39146.69224330357
38272|71|1|0|1|1.06|21572.307059151786
38272|81|1|0|1|2.95|30216.678292410714
38272|87|1|0|0|1.63|31060.886160714286
38443|17|1|0|1|1.1093|43565.46958705357
38454|32|2|0|1|1.0169|41811.62262834822
38481|81|1|0|1|1.1017|17994.53341238839
38512|17|2|0|1|4.99|82638.13113839286
38557|59|1|0|1|0.2297|37199.66155133928
38645|68|1|0|0|0.49|30113.327287946428
38764|40|2|0|1|0.8051|23291.564383370536
38795|40|2|0|1|2.18|19957.587559291296
39040|81|2|0|1|2.5438|26024.596522739954
39112|32|2|0|1|5.68|82805.85602678571
39261|87|1|0|0|1.08|31358.349609375
39261|87|2|0|0|1.08|40986.321986607145
39261|94|2|0|0|2.4291|36989.53571428572
39276|17|2|0|1|0.3938|62055.5859375
39360|32|2|0|1|3.08|41753.83482142857
39495|17|1|0|1|3.76|29721.38504464286
39664|59|1|0|1|1.122|34079.859095982145
39664|59|2|0|1|1.122|56052.363002232145
39664|68|1|0|0|1.4329|12181.64418247768
39939|87|2|0|0|0.6882|10857.624040876117
39979|17|1|0|1|0.7419|45160.41545758928
40200|71|1|0|1|1.774|11868.167375837054
40204|17|2|0|1|0.2543|73939.43973214286
40352|32|2|0|1|0.35|61362.96540178572
40447|26|2|0|1|1.4783|44765.46930803572
41027|32|2|0|1|1.877|54172.83984375
41398|17|2|0|1|0.9908|78790.64453125
41607|59|1|0|1|1.6562|41115.54408482143
41607|81|1|0|1|0.46|-1020.5252075195312
42164|17|2|0|1|0.6153|61732.29017857143
42384|59|1|0|1|0.1236|40675.47935267857
42448|9|2|0|0|1.0209|65163.88616071428
42483|32|2|0|1|0.2992|41663.64076450893
42520|32|2|0|1|0.0418|41608.838169642855
42577|9|2|0|0|1.2|57769.345703125
42777|59|1|0|1|0.78|56508.111049107145
42787|40|2|0|1|0.9728|32161.168805803572
42915|40|1|0|1|0.2732|4217.588762555803
43077|9|2|0|0|0.5|58802.76618303572
43129|59|1|0|1|0.6094|56564.275669642855
43256|87|2|0|0|1.61|22086.49588448661
43705|17|2|0|1|4.2676|71101.29520089286
44150|9|2|0|0|4.314|30986.194196428572
44150|32|2|0|1|1.04|17359.925920758928
44150|59|1|0|1|1.45|21073.86328125
44150|81|2|0|1|0.8948|-3549.188459123884
44150|87|1|0|0|0.1|345.5196315220424
44155|59|2|0|1|0.034|74395.3203125
44512|32|2|0|1|3.78|35262.83203125
44625|17|2|0|1|1.29|35304.92633928572
44713|59|1|0|1|2.12|20717.723074776786
44837|68|1|0|0|0.4|10628.280970982143
45489|26|2|0|1|1.87|60292.72209821428
45489|32|2|0|1|6.8|106202.94196428571
45680|59|2|0|1|1.7696|72521.20200892857
45742|9|2|0|0|0.9776|70926.25390625
45773|32|2|0|1|5.22|79214.32198660714
45849|40|2|0|1|0.5089|28151.195172991072
46130|59|2|0|1|0.1257|74044.98995535714
46499|32|2|0|1|0.2835|51885.49497767857
46712|59|2|0|1|0.2765|35223.245814732145
47033|59|1|0|1|1.0523|55952.753627232145
47258|40|2|0|1|1.334|48692.58649553572
47298|59|1|0|1|0.17|46689.689453125
47465|59|2|0|1|1.0211|70719.90513392857
47532|26|2|0|1|0.55|45377.23521205357
47561|17|2|0|1|0.5797|82285.60993303571
47829|17|1|0|1|1.31|39993.16908482143
47829|17|2|0|1|1.31|70983.14899553571
47829|92|1|0|0|1.3464|20154.41482979911
47874|17|1|0|1|1.1386|44727.718470982145
47874|59|1|0|1|0.8385|37783.74358258928
47921|32|2|0|1|7.3735|44184.38197544643
48223|17|2|0|1|1.464|80970.68582589286
48410|68|1|0|0|1.12|7798.872977120535
48410|68|2|0|0|1.12|15549.376656668526
48410|81|1|0|1|1.2873|-3681.765119280134
48410|81|2|0|1|1.2873|7864.151018415178
48410|87|2|0|0|0.2441|16612.75313895089
48438|17|1|0|1|0.4449|40346.726283482145
48453|17|1|0|1|2.0878|43773.15625
48453|17|2|0|1|2.0878|76158.89397321429
48461|84|2|0|0|2.2005|18353.253487723214
48615|15|2|0|1|2.0116|86043.06752232143
48615|81|2|0|1|1.8099|6601.236886160715
48626|32|2|0|1|3.7503|31054.63058035714
48652|17|1|0|1|0.57|32791.1015625
48652|59|1|0|1|1.24|35088.53376116072
48720|59|2|0|1|0.2209|83490.94196428571
48807|17|1|0|1|0.47|42433.06584821428
48816|15|2|0|1|2.11|46543.62220982143
48827|17|1|0|1|5.24|52372.12834821428
48827|17|2|0|1|5.24|94780.72042410714
48827|40|2|0|1|8.41|70591.203125
48827|59|1|0|1|8.1338|64177.95982142857
48827|59|2|0|1|8.1338|96544.02455357143
48849|59|2|0|1|2.03|93832.72712053571
48877|32|2|0|1|13.18|204764.4263392857
48877|52|2|0|1|7.21|51310.65625
48877|59|2|0|1|7.17|116778.06026785714
48877|81|2|0|1|7.99|73882.25334821429
48890|48|2|0|0|4.9765|21084.32719203404
49034|59|1|0|1|1.1009|23866.0322265625
49130|17|1|0|1|2.7138|55265.55022321428
49305|9|2|0|0|3.1844|118723.78459821429
49345|40|2|0|1|1.83|39659.90122767857
49345|59|2|0|1|0.82|96921.2890625
49541|68|1|0|0|3.0|20884.60733468192
49541|87|2|0|0|2.78|24689.812953404016
49541|94|2|0|0|1.88|17527.58468191964
49636|9|2|0|0|2.8601|129043.50558035714
49636|17|2|0|1|12.2474|169790.58035714287
49636|26|2|0|1|3.0178|101966.33314732143
49636|52|2|0|1|6.9004|41596.54136439732
49636|59|2|0|1|20.8122|196233.609375
49636|81|2|0|1|0.44|21229.986188616072
49672|32|2|0|1|1.1995|37584.29547991072
49929|59|1|0|1|0.17|25636.337960379464
50093|17|1|0|1|1.0286|23136.39578683036
50343|87|1|0|0|3.4319|29166.723772321428
50386|40|2|0|1|0.4262|24246.69921875
50441|59|1|0|1|1.01|16529.02228655134
50486|59|2|0|1|2.4|22732.437151227678
50528|4|2|1|1|21.598|131367.7142857143
50528|52|2|1|1|2.85|28466.75460379464
50647|40|2|0|1|0.5223|28778.5478515625
50909|9|2|0|0|2.0004|21973.457868303572
51031|8|2|0|0|2.09|53856.46595982143
51311|59|1|0|1|0.3799|17094.117745535714
51387|23|2|0|1|0.4422|34095.049107142855
51766|52|1|0|1|0.6861|11388.733293805804
51822|17|1|0|1|12.41|97299.57979910714
51852|17|2|0|1|2.55|19810.499093191964
52008|8|2|0|0|6.9|74467.74776785714
52069|40|2|0|1|2.405|15001.148995535714
52160|94|2|0|0|4.25|10416.78515625
52182|17|1|0|1|1.1038|32559.363839285714
52311|87|2|0|0|0.2315|7765.161900111607
52363|59|1|0|1|0.7608|23649.0673828125
52441|17|2|0|1|0.271|45814.42578125
52475|59|1|0|1|1.7105|18439.40897042411
52835|59|2|0|1|0.7394|27190.546316964286
52973|43|2|0|0|1.362485|25492.22042410714
53020|15|2|0|1|0.2942|37956.74748883928
53135|40|2|0|1|0.2821|23301.672293526786
53137|4|2|1|1|6.88|57444.544642857145
53137|26|2|1|1|5.0644|33225.547154017855
53298|59|2|0|1|2.2158|31877.613420758928
53833|68|1|0|0|0.85|18144.517438616072
53891|32|2|0|1|1.4798|29117.95186941964
53975|17|2|0|1|2.34|46141.71540178572
53975|32|2|0|1|0.3076|26928.231584821428
54183|87|1|0|0|1.26|25261.159040178572
54397|87|1|0|0|0.1|19131.93582589286
54915|15|2|0|1|2.06|21424.397321428572
54960|68|1|0|0|1.57|30746.610491071428
55225|32|2|0|1|2.3661|17964.029157366072
55261|32|2|0|1|3.2715|38434.52399553572
55281|26|2|0|1|0.31|40162.24693080357
55370|17|1|0|1|0.843|28227.892020089286
55497|59|1|0|1|6.7226|41660.7255859375
55518|40|2|0|1|1.2247|9119.921456473214
55611|81|1|0|1|0.89|17992.685546875
55618|32|2|0|1|0.4105|68464.33035714286
55644|52|2|0|1|0.9483|17511.993268694197
55693|52|2|0|1|0.4136|23473.58251953125
55823|59|1|0|1|0.8921|16985.67361886161
56446|17|1|0|1|0.5939|8306.680733816964
56834|32|2|0|1|2.1421|36016.558314732145
56863|17|2|0|1|1.5098|38185.376953125
56971|32|2|0|1|4.7086|68887.75055803571
57052|17|1|0|1|1.83|18615.66259765625
57052|59|1|0|1|5.8907|23274.092354910714
57052|87|1|0|0|3.1|17190.965192522322
57191|32|1|0|1|3.7255|38365.113002232145
57191|32|2|0|1|3.7255|61678.642857142855
57203|59|1|0|1|0.3092|32982.457728794645
57254|32|2|0|1|1.4107|27687.25167410714
57254|59|2|0|1|1.1054|22402.66428920201
57397|59|2|0|1|1.0026|37845.05022321428
57440|32|2|0|1|3.72|17829.64090401786
57450|17|1|0|1|0.41|36749.40094866072
58150|52|2|0|1|1.6289|25438.31570870536
58378|81|1|0|1|0.7262|7270.645403180803
58478|17|2|0|1|0.1844|49982.65290178572
58567|17|2|0|1|2.6214|53187.57087053572
58595|81|2|0|1|2.285|22924.05196707589
58685|52|2|0|1|0.265|27590.577287946428
58769|32|2|0|1|4.25|21335.2080078125
58769|59|2|0|1|4.07|18668.90262276786
58948|17|1|0|1|0.42|38502.85491071428
59027|15|2|0|1|0.4526|38515.77678571428
59124|15|2|0|1|0.2991|38904.798549107145
59146|59|2|0|1|1.7|11170.466587611607
59317|15|2|0|1|0.8451|38287.603515625
59317|59|2|0|1|0.0|19220.079729352678
59397|40|2|0|1|2.7|33868.63420758928
59397|59|2|0|1|2.7857|33040.668247767855
59516|59|1|0|1|0.5501|22042.02778843471
59516|65|1|0|1|1.1399|12392.066231863839
59544|59|2|0|1|2.52|33081.015625
59598|32|1|0|1|0.079|14995.872593470982
59612|81|2|0|1|1.1326|30285.675223214286
59757|9|2|0|0|0.417|49717.60546875
59892|9|2|0|0|3.5355|66725.46149553571
59892|17|2|0|1|7.6771|107688.31696428571
59939|9|2|0|0|2.54|44051.279575892855
